,Unnamed: 0,title,authors,language,categories,averageRating,maturityRating,publisher,publishedDate,pageCount,isbn,price,currency,description,thumbnail
955,955,The Keyes and Gleason families,['Mary Keyes'],en,,,NOT_MATURE,,1971,184.0,9781625840677,0.0,Free,"The pleasant neighborhoods of the Crescenta Valley offer no hint of the many violent and heinous crimes that have occurred between the San Gabriel and Verdugo Mountains. But ties to such macabre episodes as the Onion Field murder and the search for the Hillside Strangler left lasting scars here. Infamous criminals such as mafia boss Joe ""Iron Man"" Ardizzone, red-light bandit Caryl Chessman and accused yacht bomber Beulah Overell have left a black eye on La Cresecenta's history--not to mention the ""Rattlesnake Murder,"" ""Female Bluebeard"" and ""Santa Claus Killer."" Join historians Gary Keyes and Mike Lawler as they expose the crimes and criminals that have inflicted murder and mayhem in Glendale, La Crescenta, Montrose and La Canada Flintridge.",http://books.google.com/books/content?id=2612CQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
956,956,الصين شركة عملاقة,['Ted Fishman'],ar,['History'],,NOT_MATURE,العبيكان للنشر,2009-10-14,384.0,9789960544687,5.12,EUR,إذا كان القرن العشرون قرنَ أمريكا، فإنَّ القرن الحادي والعشرين هو قرن الصين. هذا ما يقوله تِد فِشمَن، مؤلف هذا الكتاب بهذه البساطة، وعلى من يشكُّ في ذلك أن يحيط بما يجري في أسرع اقتصاد تطوّراً في العالم. إن الصين اليوم محطّ أنظار العالم، فهي تستقطب الأخبار، والاقتصاد العالمي، وإنك تجدها في كلّ مَتْجَر تدخُله. إن هذا الكتاب الذي يقدِّم دراسة وافية عن الصين وعن نموّها وسيادتها، كقوة اقتصادية عظمى، يبين النقلة الكبرى التي حدثت في اقتصاد العالم، وكيف تؤثِّر في العالم كلّه. فكيف لدولة ضخمة بحجم الصين، قد أنهكها الفقر في أيام خَلَت، وخضعت للإيديولوجيّة الشيوعيّة قبل نصف قرن أن تستقطب الرأسماليّة العالمية اليوم؟ وماذا يعني أن يزيد نمو الصين الآن عن نمو الولايات المتحدة ثلاثة أضعاف؟ ولماذا تسارع شركات العالم الكبرى لأن تنتج في الصين؟ وما هو أثر نزوح الشركات إلى الصين على القوى العاملة التي تخلّفها في أمريكا وأوروبا وغيرها من أقطار الدنيا؟ وما الذي يجعل تزاحُم الشركات في الهجرة إلى الصين منافساً خطيراً؟ وما الذي سيحدث عندما تتمكّن الصين من صناعة كلِّ شيء - الكومبيوتر، والسيارات، والطائرات العملاقة، والمنتجات الصيدلانية - وهي الصناعات التي تتقنها الولايات المتّحدة وأوروبا، فسوف تنتجها الصين بنصف الكلفة أو أقل؟ كيف سيؤثر هذا التغيير على العالم وعلى عَيْشِنا نحن؟ إنها أسئلة مُزَلْزِلَة، وهذا الكتاب يوفِّر الإجابة عنها. يبين لنا المؤلف كيف ستُجبرنا الصين على تغيير طرائق تفكيرنا عن أنفسنا مستهلكين، وقوى عاملة، ومواطنين، وآباء أيضاً. إن مقالات تِد فِشمَن تظهر في كبرى المجلات الأمريكية، منها مجلة نيويورك تايمز، وموني Money، وهاربر، وإسكوَيَر، وغيرها. وهو عضو في هيئة البورصة في شِيكاغو، وقد أدار شركته حتى سنة 1992، ويعيش في شِيكاغو. العبيكان للنشر,http://books.google.com/books/content?id=NHLGCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
957,957,Writers for young adults,['Adele Sarkissian'],en,['Literary Criticism'],,NOT_MATURE,Gale Cengage,1979,199.0,9781118092903,13.99,EUR,"Your hands-on, friendly guide to writing young adult fiction With young adult book sales rising, and bestselling authors like J.K. Rowling and Stephenie Meyer exploding onto the scene, aspiring YA writers are more numerous than ever. Are you interested in writing a young adult novel, but aren't sure how to fit the style that appeals to young readers? Writing Young Adult Fiction For Dummies gives you tricks of the trade and proven tips on all the steps to write a YA book, from developing an idea to publication. Unique writing exercises to help you find your own authentic teen voice Tips to avoid when submitting manuscripts How to break into the flourishing young adult market With the help of this step-by-step guide, you'll have all the skills to write an inspiring and marketable young adult novel.",http://books.google.com/books/content?id=tlN9Ymm3vyQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
958,958,Children's Authors and Illustrators,"['Dennis La Beau', 'Adele Sarkissian', 'Joyce Nakamura']",en,['Authors'],,NOT_MATURE,,1995,811.0,0547972601,-1.0,Not for sale,"Presents the writing, illustrating, and publishing process to making a picture book, depicting each step, from creating a story idea to editing, working with publishers, printing the book, and marketing the book at schools and libraries.",http://books.google.com/books/content?id=XiuPMAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
959,959,Children's Authors and Illustrators,['Adele Sarkissian'],en,['Authors'],,NOT_MATURE,"Detroit, Mich. : Gale Research Company",1981-01-01,667.0,0547972601,-1.0,Not for sale,"Presents the writing, illustrating, and publishing process to making a picture book, depicting each step, from creating a story idea to editing, working with publishers, printing the book, and marketing the book at schools and libraries.",http://books.google.com/books/content?id=XiuPMAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
960,960,Minutes of the East Ohio Conference of the Methodist Episcopal Church,['Methodist Episcopal Church. East Ohio Conference'],en,,,NOT_MATURE,,1890,,134399974X,0.0,Free,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work.This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=daz3jgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
961,961,Light Absorption of Organic Colorants,"['J. Fabian', 'H. Hartmann']",en,['Science'],,NOT_MATURE,Springer Science & Business Media,2013-11-11,248.0,9783642675874,95.39,EUR,"Although studies on synthetic dyes have been performed for more than 100 years, their detailed elucidation requires further extensive research. The discovery of novel high polymers, the necessity of supplying a whole range of shades and increasing require ments for dyestuffs of high fastness properties give rise to a permanent search for new dyes. Extensive investigations on dyes were also occasioned by various applications in the field of spectral sensitization and of staining of biological specimens. Another more recent development concerns the lasing properties of some organic dyes. Most of the progress, however, was only achieved by time-consuming, purely empirical approaches and theoretical understanding of the dye properties is only at its very beginnings. The color is the sine qua non of every dye. For this reason organic chemists and color chemists have looked for relations between the ""color and constitution"" of dye molecules for a long time. This knowlege as a whole is known as ""theory of color"". The classic theory of color was established abou t 100 years ago by Witt and was signi ficantly extended 50 years later by W. Konig.",http://books.google.com/books/content?id=_ZXzCAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
962,962,"Fashion, Work, and Politics in Modern France",['S. Zdatny'],en,['Business & Economics'],,NOT_MATURE,Springer,2006-05-13,325.0,9781403984456,84.2,EUR,"This history of coiffure in modern France illuminates a host of important twentieth-century issues: the course of fashion, the travails of small business in a modern economy, the complexities of labour reform, the failure of the Popular Front, the temptations of Pétainism, all accompanied by a parade of waves, chignons, and curls.",http://books.google.com/books/content?id=4fbIAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
963,963,Modern Heterocyclic Chemistry,"['Julio Alvarez-Builla', 'Juan José Vaquero', 'José Barluenga']",en,,,NOT_MATURE,John Wiley & Sons,2011,633.0,9783527332014,70.95,EUR,"Since vitamins, hormones, antibiotics, pharmaceuticals, dyes and many other products all contain heterocycles, they play an important role in our everyday life. The must-have reference in the field of heterocyclic compounds, comprehensively covering their synthesis, structure and chemical and physical properties in four volumes. It presents a wealth of information but stays userfriendly by focussing on the important facts. An up-to-date source of high-quality information for all organic and medicinal chemists working in this field in industry and academia.",http://books.google.com/books/content?id=hMg_C2JvzqwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
964,964,Biography and Genealogy Master Index,,en,['Biography'],,NOT_MATURE,,1999,,0787640565,-1.0,Not for sale,"The Biography and Genealogy Master Index is designed to help you easily determine which publication to consult for biographical information. Indexed sources cover both living and deceased persons from every field of activity and from every country in the world. Typically current, readily available, standard reference works are indexed. Look for supplement volume updates to this valuable biographical research tool twice a year. These volumes are cumulated every five years.More than 15 million citations compiled from more than 5,000 editions and volumes of approximately 1,700 current and retrospective biographical sources are included in the Biography and Genealogy Master Index base set and its supplements. In total, Biography and Genealogy Master Index provides coverage of nearly 5 million contemporary and historical figures.",http://books.google.com/books/content?id=-AmZpwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
965,965,Cloth in West African History,['Colleen E. Kriger'],en,['History'],,NOT_MATURE,Rowman Altamira,2006,214.0,0759104220,38.95,EUR,"In this holistic approach to the study of textiles and their makers, Colleen Kriger charts the role cotton has played in commercial, community, and labor settings in West Africa. By paying close attention to the details of how people made, exchanged, and wore cotton cloth from before industrialization in Europe to the twentieth century, she is able to demonstrate some of the cultural effects of Africa's long involvement in trading contacts with Muslim societies and with Europe. Cloth in West African History thus offers a fresh perspective on the history of the region and on the local, regional, and global processes that shaped it. A variety of readers will find its account and insights into the African past and culture valuable, and will appreciate the connections made between the local concerns of small-scale weavers in African villages, the emergence of an indigenous textile industry, and its integration into international networks.",http://books.google.com/books/content?id=QKD_VNQ0MF4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
966,966,تاريخ المكتبات,['الفرد هيسيل/شعبات عبد العزيز خليفة/-'],ar,,,NOT_MATURE,ktab INC.,1993-01-01,200.0,9789773194222,16.33,EUR,"""كل مكتبةٍ لبيع الكتب هي نسخة مكثفة من العالَم"". هذا الكتاب سيأخذكم في زيارة إلى أشهر مكتبات بيع الكتب حول العالم. سينطلق المؤلف من إسبانيا إلى فرنسا حيث سيزور مكتبة ""شكسبير & كومبني"" بباريس وسيحكي لنا عن أشهر المؤلفين الذين أقاموا بها المناقشات وحفلات التوقيع، مثل: ""جيمس جويس""، و""إرنست هيمينجواي"" وشعراء ""جيل البيت"" وغيرهم. هؤلاء المؤلفون الذي تعاونوا مع أصحاب المكتبة الذين قاموا بتوزيع الكتب الممنوعة من النشر وقاوموا الاحتلال النازي والحرب. كما سيعبر المحيط إلى الأمريكتين، فيزور أشهر المكتبات في الولايات المتحدة مثل مكتبة ""سيتي لايتس"" بسان فرانسيسكو، والتي شكَّلت النواة الثقافية في ""عصر النهضة"" الجديد، الذي تمتعت به أمركيا في خمسينيات القرن العشرين. بعدها سينطلق إلى أمريكا اللاتينية، فيزور المكسيك، فيشتري الكتب من أكشاك ""بلازا دي آرماس"" التي تشبه سور الأزبكية في مصر. وسيحكي عن أصحاب الكتب المستعملة التي يبيعونها على الأرصفة وفي جراجات منازلهم. وبعد جولة في أشهر مكتبات أمريكا اللاتينية، سينطلق إلى أفريقيا، ويزور مصر حيث مكتبة مدبولي ومكتبة الجامعة الأمريكية. ومن مصر سينطلق إلى فلسطين، ثم إلى دول المغرب العربي، وسيتحدث عن أشهر الكُتَّاب العرب مثل نجيب محفوظ وغيره من الكتَّاب المغاربة. سيزور كذلك أشهر المكتبات في تركيا والصين واليابان، وسينطلق باحثًا عن النسخ النادرة لأمهات الكتب. وسيحكي لنا عن مغامراته مع الباعة الذين أرادوا بيع الكتب بأعلى الأسعار له، لكنه انتصر في النهاية ونجح في الحصول على ما يريد بأسعار مناسبة. هذا الكتاب سيحلِّق بمحبي القراءة في عالم من المكتبات والكتب ومغامرات المؤلفين الغريبة والمضحكة في بعض الأحيان. ولم يكتفِ المؤلف بهذا بل أضاف أيضًا صورًا للأماكن التي زارها، وللأشخاص الذين قابلهم.",http://books.google.com/books/content?id=NH51DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
967,967,The History of the Renaissance World: From the Rediscovery of Aristotle to the Conquest of Constantinople,['Susan Wise Bauer'],en,['History'],4.5,NOT_MATURE,W. W. Norton & Company,2013-09-23,768.0,9780393059762,48.6,EUR,"A chronicle of the years between 1100 and 1453 describes the Crusades, the Inquisition, the emergence of the Ottomans, the rise of the Mongols, and the invention of new currencies, weapons, and schools of thought.",http://books.google.com/books/content?id=GajVAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
968,968,القسم الجامعي المنتج للبحوث,"['كارول ج. بلاند', 'آن ماري ويبرمين', 'شارون ماري لوند ', 'ديبورا أ.فنستاد ']",ar,['Education'],,NOT_MATURE,العبيكان للنشر,2012-09-03,382.0,9786035030434,17.45,EUR,"البحوث هي النشاط الأكثر أهمية في مرحلة التعليم بعد الثانوي، ولكن كيف يكون تعزيز تميز أعضاء الهيئة العلمية وتشجيعهم في البحوث؟ ما الإستراتيجيات التي يمكن للقادة الأكاديميين أن يعتمدوها لإيجاد بيئة لا تضمن لأعضاء هذه الهيئة البقاء فحسب، بل تساعدهم أيضاً على النجاح والتفوق؟ من هذا المنطلق يعد كتاب ""القسم الجامعي المنتج للبحوث"" كتاباً مبتكراً وعمليًّا وذا أهمية قصوى، يزود القارئ بمجموعتين من الأدوات المهمة هما: أولاً خلاصة سهلة وصديقة للمستخدم لمؤلفات ودراسات تتضمن الخصائص الأساسية للمؤسسات المنتجة للبحوث على مدى أربعين عاماً، إضافة إلى أمثلة تقدم وصفاً مستفيضاً للطريقة التي بها تبرز هذه الخصائص، وتتضح فعلاً في الأقسام والمعاهد الأكاديمية ذات الإنتاجية العالية للبحوث. يتضمن هذا الكتاب إستراتيجيات مستندة إلى مقابلات وحوارات مع رؤساء وعمداء 37 قسماً أو كلية أو مدرسة في منظومة جامعة مينيسوتا، وجميعهم يحتلون مراتب رفيعة على الصعيد القومي؛ لقدراتهم ومنجزاتهم البحثية، ويمثلون تخصصات علمية متنوعة وكليات مختلفة وجماعات متباينة. وهو موجه بصورة خاصة إلى العمداء ورؤساء الأقسام وغيرهم ممن يتولون مسؤولية الحفاظ على إنتاجية الأساتذة للبحوث وزيادتها. والنتيجة النهائية لذلك عرض ملزم لأفضل الممارسات والدروس –ممارسات توظيف الأساتذة، برامج التعليم التوجيهي الإرشادي، وأنظمة المكافآت، وأنشطة بناء الثقافة، وتوزع الموارد المالية والبشرية وأكثر من ذلك– ما يمكن للقارئ أن يتبناه أو أن يكيفه بما يتلاءم مع بيئة مؤسسته. العبيكان للنشر",http://books.google.com/books/content?id=mMqGCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
969,969,Essays in Indian History,['Irfan Habib'],en,['History'],,NOT_MATURE,Anthem Press,2002,426.0,9781843310617,-1.0,Not for sale,"This volume offers a collection of several of Professor Habib's essays, providing an insightful interpretation of the main currents in Indian history.",http://books.google.com/books/content?id=jUcu6uD5bU4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
970,970,"Abḥāth al-Nadwah al-ʻĀlamīyah al-Ūlá li-Tārīkh al-ʻUlūm ʻinda al-ʻArab, al-munʻaqidah bi-Jāmiʻat Ḥalab min 5-12 Rabīʻ al-Thānī 1396 al-muwāfiq li 5-12 Nīsān (Abrīl) 1976",['Aḥmad Yūsuf Ḥasan'],ar,['Science'],,NOT_MATURE,,1978,,STANFORD:36105015084077,-1.0,Not for sale,N/A,http://books.google.com/books/content?id=MFQLAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
971,971,Paperbound Books in Print,,en,['Bibliography'],,NOT_MATURE,,1982,,0835237249,-1.0,Not for sale,N/A,N/A
972,972,Books in Print Supplement,,en,['American literature'],,NOT_MATURE,,1982,,1682170187,-1.0,Not for sale,This essential mid-year supplement to Books In Print; provides the latest book publishing updates for the past six months. This resource is crucial in ensuring that libraries and bookstores have access to the most accurate information throughout the year.,http://books.google.com/books/content?id=zjIiswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
973,973,Essays in Indian History,['Irfan Habib'],en,['China'],,NOT_MATURE,,1995,181.0,9781843310617,-1.0,Not for sale,"This volume offers a collection of several of Professor Habib's essays, providing an insightful interpretation of the main currents in Indian history.",http://books.google.com/books/content?id=jUcu6uD5bU4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
974,974,دائرة المعارف,['Fuʼād Afrām Bustānī'],ar,"['Encyclopedias and dictionaries, Arabic']",,NOT_MATURE,,1977,,9647025653,-1.0,Not for sale,N/A,N/A
975,975,"A History of Women's Hairstyles, 1500-1965",['Jean Keyes'],en,['Hairdressing'],,NOT_MATURE,Taylor & Francis,1967,86.0,9781403984456,84.2,EUR,"This history of coiffure in modern France illuminates a host of important twentieth-century issues: the course of fashion, the travails of small business in a modern economy, the complexities of labour reform, the failure of the Popular Front, the temptations of Pétainism, all accompanied by a parade of waves, chignons, and curls.",http://books.google.com/books/content?id=4fbIAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
976,976,Computerworld,,en,,,NOT_MATURE,,1980-07-14,136.0,0,-1.0,Not for sale,"For more than 40 years, Computerworld has been the leading source of technology news and information for IT influencers worldwide. Computerworld's award-winning Web site (Computerworld.com), twice-monthly publication, focused conference series and custom research form the hub of the world's largest global IT media network.",http://books.google.com/books/content?id=2LaqX2JB6_UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
977,977,Religion and Orientalism in Asian Studies,['Kiri Paramore'],en,['Religion'],,NOT_MATURE,Bloomsbury Publishing,2016-10-06,232.0,9781474289740,38.25,EUR,"Religion and Orientalism in Asian Studies analyses the role of religion in past and present understandings of Asia. Religion, and the history of its study in the modern academy, has exercised massive influence over Asian Studies fields in the past century. Asian Studies has in turn affected, and is increasingly shaping, the study of religion. Religion and Orientalism in Asian Studies looks into this symbiotic relationship – both in current practice, and in the modern histories of both Orientalism and Area Studies. Each chapter of the book deals with one regional sub-discipline in Asian Studies, covering Chinese Studies, Japanese Studies, Korean Studies, South Asian Studies, Southeast Asian Studies, and Central Eurasian Studies. The chapters are integrated by shared themes that run through the past and present practice of Asian Studies, covering the role of state actors in originating Area Studies, the role of local scholarship in defining and developing it, the interaction between humanities and social science approaches, debates over the dominance of Western and/or modern categories and frameworks, the interaction of past and present and the role of religious actors and religious sensibilities in shaping Asian Studies.",http://books.google.com/books/content?id=jNkaDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
978,978,Doowop,['Robert Pruter'],en,['Music'],,NOT_MATURE,University of Illinois Press,1996,304.0,0252065069,4.23,EUR,Explores the origins and artists of the early rock'n'roll form that originated with the teen culture on the streets of Chicago,http://books.google.com/books/content?id=j06dhDdsgioC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
979,979,Register - University of California,,en,,,NOT_MATURE,,1925,,UCAL:B3041064,0.0,Free,N/A,http://books.google.com/books/content?id=OZIYAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
980,980,An Unpredictable Gospel,['Jay Riley Case'],en,['Religion'],,NOT_MATURE,Oxford University Press,2012-01-02,328.0,9780199912759,27.67,EUR,"The astonishing growth of Christianity in the global South over the course of the twentieth century has sparked an equally rapid growth in studies of ''World Christianity,'' which have dismantled the notion that Christianity is a Western religion. What, then, are we to make of the waves of Western missionaries who have, for centuries, been evangelizing in the global South? Were they merely, as many have argued, agents of imperialism out to impose Western values? In An Unpredictable Gospel, Jay Case examines the efforts of American evangelical missionaries in light of this new scholarship. He argues that if they were agents of imperialism, they were poor ones. Western missionaries had a dismal record of converting non-Westerners to Christianity. The ministries that were most successful were those that empowered the local population and adapted to local cultures. In fact, influence often flowed the other way, with missionaries serving as conduits for ideas that shaped American evangelicalism. Case traces these currents and sheds new light on the relationship between Western and non-Western Christianities.",http://books.google.com/books/content?id=1hcMnx8qA38C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
981,981,Waltzing Into the Cold War,['James Jay Carafano'],en,['History'],,NOT_MATURE,Texas A&M University Press,2002,248.0,1585442135,148.39,EUR,"These halting efforts, complicated by the difficulties of managing the occupation along with Britain, France, and the Soviet Union, exacerbated an already monumental undertaking and fueled the looming Cold War confrontation between East and West."".",http://books.google.com/books/content?id=a2YP-snjkQMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
982,982,History of an idea,['Allan Michael Hoffman'],en,['Education'],,NOT_MATURE,,1981-11-01,305.0,9780520945074,37.84,EUR,"The complex idea of ""species"" has evolved over time, yet its meaning is far from resolved. This comprehensive work takes a fresh look at an idea central to the field of biology by tracing its history from antiquity to today. John S. Wilkins explores the essentialist view, a staple of logic from Plato and Aristotle through the Middle Ages to fairly recent times, and considers the idea of species in natural history—a concept often connected to reproduction. Tracing ""generative conceptions"" of species back through Darwin to Epicurus, Wilkins provides a new perspective on the relationship between philosophical and biological approaches to this concept. He also reviews the array of current definitions. Species is a benchmark exploration and clarification of a concept fundamental to the past, present, and future of the natural sciences.",http://books.google.com/books/content?id=iJGj5MughUgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
983,983,History of Dane County;,['Elisha W 1828-1910 Keyes'],en,,,NOT_MATURE,Franklin Classics,2018-10-13,988.0,0832834807,0.0,Free,N/A,N/A
984,984,Beyond Our Means,['Sheldon Garon'],en,['History'],,NOT_MATURE,Princeton University Press,2011-10-31,488.0,0394758161,-1.0,Not for sale,Discusses how the national debt arose and doubled within the last five years and what this means to the nation and the individual,http://books.google.com/books/content?id=RYB54gxjDI0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
985,985,CJKV Information Processing,['Ken Lunde'],en,['Computers'],,NOT_MATURE,"""O'Reilly Media, Inc.""",1999,1101.0,9780596514471,127.19,EUR,"The ultimate English-language source of information for information on processing text in Chinese, Japanese, Korean, and Vietnamese. In this update, Lunde reexamines the challenges of working with these languages, showing developers in a wide range of fields the latest tools for sharing information that can reach East Asia directly.",http://books.google.com/books/content?id=SA92uQqTB-AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
986,986,Sammy Keyes and the Skeleton Man,,en,['Juvenile Fiction'],3.5,NOT_MATURE,Knopf Books for Young Readers,2003-09-09,176.0,9780375890451,7.85,EUR,"This Halloween is more than just tricks and treats--it's deadly serious. It was supposed to be a simple ding-dong ditch. A dare to give them bragging rights. But as Sammy and her friends sneak up to the spookiest house in town, they get scared witless by a skeleton, and then witness something frightening enough to make even Sammy scream. Things have taken a scary turn at school, too, with horrible Heather spreading embarrassing rumors about Sammy. Sammy devises a plan to expose her, but it's going to take a deceptive disguise, some good friends, and a lot of guts to pull it off... Praise for the Sammy Keyes series: “If Kinsey Millhone ever hires a junior partner, Sammy Keyes will be the first candidate on the list. She’s feisty, fearless, and funny. A top-notch investigator!” —New York Times bestselling author Sue Grafton “The sleuth delights from start to finish. Keep your binoculars trained on Sammy Keyes.” —Publishers Weekly “The most winning junior detective ever in teen lit. (Take that, Nancy Drew!)” —Midwest Children’s Book Review",http://books.google.com/books/content?id=fUWdVfuStdEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
987,987,Sammy Keyes and the Psycho Kitty Queen,['Wendelin Van Draanen'],en,['Juvenile Fiction'],4.0,NOT_MATURE,Yearling,2008-12-24,320.0,1595199705,7.85,EUR,"When cats begin to mysteriously disappear in Santa Martina, thirteen-year-old friends Sammy and Holly start snooping around town to find out what is happening.",N/A
988,988,Adobe Premiere Pro CS3,['Adobe Systems'],en,['Computers'],3.0,NOT_MATURE,Peachpit Press,2008,452.0,9780321850584,24.37,EUR,"Watch out, Final Cut Pro. For the first time in five years, Adobe Premiere Pro, Adobe's flagship digital video editing application, is once again available for both Macintosh and Windows users. This project-based book covers not just the basics of working with audio, creating transitions, and producing titles, but also all that's new in Premiere Pro: the ability to build Blu-ray Disc, DVD, and Flash projects with Adobe Encore CS3 (now included with Premiere Pro CS3); Adobe OnLocation CS3, which lets on-the-road users record footage directly to their computer disk--removing the need to capture video to tape later. Readers will enjoy learning to create slow-motion effects with Time Remapping, and will get up to speed on Premiere's new editing tools. What's more, users can compress their finished video for delivery to the latest handheld devices, such as mobile phones, iPods, PSPs, smartphones, and more. Best of all, the book's accompanying DVD includes real footage that you can practice on.",http://books.google.com/books/content?id=2bxyUEwvzEoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
989,989,Adobe Premiere Pro CS4 Classroom in a Book,['Adobe Creative Team'],en,['Computers'],5.0,NOT_MATURE,Peachpit Press,2010-04-26,416.0,0321573854,27.55,EUR,Provides exercises and tips to teach the techniques of using Adobe Premiere Pro CS4.,http://books.google.com/books/content?id=YB3YmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
990,990,Adobe Premiere Pro 2.0,"['Adobe Creative Team', 'Adobe Systems']",en,['Computers'],5.0,NOT_MATURE,Adobe Press,2006,535.0,9780321385512,-1.0,Not for sale,Includes index.,http://books.google.com/books/content?id=KlI8d4wMrfMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
991,991,Adobe After Effects CC Classroom in a Book (2014 release),"['Andrew Faulkner', 'Brie Gyncild']",en,['Computers'],,NOT_MATURE,Adobe Press,2014-12-12,408.0,0137623925,29.67,EUR,"Gain hands-on experience creating, manipulating, and optimizing motion graphics for film, video, the web, and mobile devices. Learn how to animate text and images, customize a wide range of effects, track and sync content, rotoscope, manipulate timing, correct color, and remove unwanted objects. Customize cameras and lighting to create compelling 3D content. Design Motion Graphics templates for editing in Adobe Premiere Pro. Deform and animate objects and video using robust Puppet tools. The fastest, easiest, most comprehensive way to learn Adobe After Effects Classroom in a Book(R), the best-selling series of hands-on software training workbooks, offers what no other book or training program does--an official training series from Adobe, developed with the support of Adobe product experts. Adobe After Effects Classroom in a Book (2022 release) contains 15 lessons that cover the basics and beyond, providing countless tips and techniques to help you become more productive with the program. You can follow the book from start to finish or choose only those lessons that interest you. Purchasing this book includes valuable online extras. Follow the instructions in the book's Getting Started section to unlock access to: Downloadable lesson files you need to work through the projects in the book Web Edition containing the complete text of the book, interactive quizzes, and videos that walk you through the lessons step by step What you need to use this book: Adobe After Effects (2022 release) software, for either Windows or macOS. (Software not included.) Note: Classroom in a Book does not replace the documentation, support, updates, or any other benefits of being a registered owner of Adobe After Effects software.",http://books.google.com/books/content?id=hgeAzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
