,Unnamed: 0,title,authors,language,categories,averageRating,maturityRating,publisher,publishedDate,pageCount,isbn,price,currency,description,thumbnail
841,841,"Watching Anime, Reading Manga",['Fred Patten'],en,['Performing Arts'],5.0,NOT_MATURE,"Stone Bridge Press, Inc.",2004,383.0,9781611725100,-1,N/A,The first book-length collection by the most respected writer on anime and manga today,http://books.google.com/books/content?id=81Y1TVYQSrEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
842,842,Manga from the Floating World,['Adam L. Kern'],en,['Design'],,NOT_MATURE,Harvard Univ Council on East Asian,2006,567.0,9781684176083,-1,N/A,"""The first full-length study in English of the kibyōshi, a genre of woodblock-printed comicbook widely read in late eighteenth-century Japan that became an influential form of political satire. The volume is copiously illustrated with rare prints from Japanese archival collections""--Provided by publisher.",http://books.google.com/books/content?id=ZWULEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
843,843,Japanese Religions,,en,['Japan'],,NOT_MATURE,,2005,,9780824830021,-1,N/A,The Nanzan Guide to Japanese Religions has been prepared as an aid for students and scholars engaged in research on Japanese religions. It is the first resource guide to encompass the entire field of Japanese religions and provide tools for navigating it.,http://books.google.com/books/content?id=kZgBEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
844,844,"Global Children, Global Media","['D. Buckingham', 'Liesbeth de Block']",en,['Social Science'],,NOT_MATURE,Springer,2007-11-12,222.0,9780230591646,-1,N/A,"Children today are growing up in a world of global media. Many have also become global citizens, through their experience of migration and transnational networks. This book reviews research and debate in the media, globalization, migration and childhood, with empirical research in which children's voices are featured prominently and directly.",http://books.google.com/books/content?id=-iDuCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
845,845,U.S. News & World Report,,en,['United States'],,NOT_MATURE,,2000-01,,STANFORD:36105063771054,-1,N/A,N/A,http://books.google.com/books/content?id=LX5RAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
846,846,Ideas que pegan,"['Chip Heath', 'Dan Heath']",en,['Business & Economics'],,NOT_MATURE,LID Editorial,2011-05-01,260.0,9587621824,-1,N/A,N/A,N/A
847,847,Cyber Ireland,['C. Lynch'],en,['Social Science'],,NOT_MATURE,Springer,2014-11-13,178.0,9781137386540,-1,N/A,"Cyber Ireland explores, for the first time, the presence and significance of cyberculture in Irish literature. Bringing together such varied themes as Celtic mythology in video games, Joycean hypertexts and virtual reality Irish tourism, the book introduces a new strand of Irish studies for the twenty-first century.",http://books.google.com/books/content?id=0AK-BQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
848,848,Creating High-quality Classroom Assignments,['Lindsay Clare Matsumura'],en,['Education'],5.0,NOT_MATURE,R&L Education,2005,155.0,1578862078,-1,N/A,"To support teachers in developing, reflecting on, and fine-tuning the assignments they create, this book presents a series of dimensions (or rubrics) with benchmark examples from elementary, middle, and high school classrooms. The purpose of these rubrics is to serve as diagnostic tools to assess the strengths and weaknesses of an assignment, as well as to guide the creation of new assignments for students.",http://books.google.com/books/content?id=JQle63o_FK4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
849,849,Made to Stick,"['Chip Heath', 'Dan Heath']",en,['Business & Economics'],4.0,NOT_MATURE,Random House,2007-01-02,336.0,9781407008240,-1,N/A,"Why does fake news stick while the truth goes missing? Why do disproved urban legends persist? How do you keep letting newspapers and clickbait sites lure you in with their headlines? And why do you remember complicated stories but not complicated facts? Over ten years of study, Chip and Dan Heath have discovered how we latch on to information hooks. Packed full of case histories and incredible anecdotes, it shows: - how an Australian scientist convinced the world he'd discovered the cause of stomach ulcers by drinking a glass filled with bacteria - how a gifted sports reporter got people to watch a football match by showing them the outside of the stadium - how pitches like 'Jaws on a spaceship' (Alien) and 'Die Hard on a bus' (Speed) convince movie execs to invest gigantic sums even when they know nothing else about the project As entertaining as it is informative, this is a timely exploration of a fascinating human behaviour. At the same time, by demonstrating strategies like the 'Velcro Theory of Memory' and 'curiosity gaps', it offers superbly practical insights. Made to Stick uses cutting-edge insight to help you ensure that what you say is understood, remembered and, most importantly, acted upon.",http://books.google.com/books/content?id=OUgCHkxZTX4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
850,850,"Children's Books in Print, 2007",,en,['Authors'],,NOT_MATURE,,2006,,0835248518,-1,N/A,N/A,http://books.google.com/books/content?id=NXDxHIpAKm0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
851,851,Television Guide,,en,['Television programs'],,NOT_MATURE,,2002,,9781900203609,-1,N/A,"A Guide to British television programmes shown at Christmas time, throughout the years.",http://books.google.com/books/content?id=IJQACAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
852,852,Business Periodicals Index,,en,['Business'],,NOT_MATURE,,1999,,CORNELL:31924107216099,-1,N/A,N/A,http://books.google.com/books/content?id=5w1bAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
853,853,På egen hand,['Marian Keyes'],sv,,,NOT_MATURE,Norstedts,2018-06-11,717.0,9113091026,-1,N/A,N/A,N/A
854,854,The Shining Wall,['Melissa Ferguson'],en,['Fiction'],,NOT_MATURE,Transit Lounge ,2019-04-01,298.0,9781925760224,-1,N/A,"Full size image In a ruined world, where wealthy humans push health and longevity to extremes and surround themselves with a shining metal wall, privilege and security is predicated on the services of cloned Neandertals, and the exploitation of women in the shanty towns and wastelands beyond the fortress city. This is the frightening yet moving story of orphaned Alida and her younger sister Graycie, and their struggle for survival in the Demi-Settlements outside the wall. When the sisters are forced to enter the City by very different means they risk being separated forever. Cloned Neandertal officer, Shuqba is exiled to a security outpost in the Demi-Settlements when she fails to adhere to the impossible standards set for her species within the City. Will she offer a lifeline to Alida or betray her? The Shining Wall is at once a frightening parable of our unjust world of haves and have nots, a richly imagined yet thrilling story of technological control and the fight for survival, and a paean to female friendship and power. 'Gripping from the word GO. A fearlessly feminist imagining of the entire fractured human genus in a future none of us should ever have to face. The Shining Wall enshrines familiar relationships even as it destroys genre tropes about a woman's role in a ruined world. Leave it to a new voice like this to set the post-apocalyptic construction on its ear. A triumph of realistic science fiction.' — Meg Elison, author of The Book of the Unnamed Midwife ‘Gritty and voicey, perhaps prescient, this is a gripping dystopia from a shining new voice.’ — Marlee Jane Ward, author of Welcome to Orphancorp and Psynode",http://books.google.com/books/content?id=6HCbDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
855,855,Programming Android,"['Zigurd Mednieks', 'Laird Dornin', 'G. Blake Meike', 'Masumi Nakamura']",en,['Computers'],5.0,NOT_MATURE,"""O'Reilly Media, Inc.""",2011-07-29,504.0,9781800566446,-1,N/A,"Learn the Java and Android skills you need to start developing powerful mobile applications with the help of actionable steps Key FeaturesKick-start your Android programming career or just have fun publishing apps to the Google Play marketplaceGet a first principles introduction to using Java and Android and prepare to start building your own apps from scratchLearn by example by building four real-world apps and dozens of mini appsBook Description Do you want to make a career in programming but don’t know where to start? Do you have a great idea for an app but don't know how to make it a reality? Or are you worried that you’ll have to learn Java programming to become an Android developer? Look no further! This new and expanded third edition of Android Programming for Beginners will be your guide to creating Android applications from scratch. The book starts by introducing you to all the fundamental concepts of programming in an Android context, from the basics of Java to working with the Android API. You’ll learn with the help of examples that use up-to-date API classes and are created within Android Studio, the official Android development environment that helps supercharge your mobile application development process. After a crash course on the key programming concepts, you’ll explore Android programming and get to grips with creating applications with a professional-standard UI using fragments and storing user data with SQLite. This Android Java book also shows you how you can make your apps multilingual, draw on the screen with a finger, and work with graphics, sound, and animations. By the end of this Android programming book, you'll be ready to start building your own custom applications in Android and Java. What you will learnUnderstand the fundamentals of coding in Java for AndroidInstall and set up your Android development environmentBuild functional user interfaces with the Android Studio visual designerAdd user interaction, data captures, sound, and animation to your appsManage your apps' data using the built-in Android SQLite databaseExplore the design patterns used by professionals to build top-grade applicationsBuild real-world Android applications that you can deploy to the Google Play marketplaceWho this book is for This Android book is for you if you are completely new to Java, Android, or programming and want to get started with Android app development. If you have experience of using Java on Android, this book will serve as a refresher to help you advance your knowledge and make progress through the early projects covered in the book.",http://books.google.com/books/content?id=X9IoEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
856,856,Raspberry Pi Android Projects,['Gokhan Kurt'],en,['Computers'],,NOT_MATURE,Packt Publishing Ltd,2015-09-25,138.0,1785887025,-1,N/A,"Create exciting projects by connecting the Raspberry Pi to your Android phoneAbout This Book• Manage most of the fundamental functions of Raspberry Pi from your Android phone• Use the projects created in this book to develop even more exciting projects in the future• A project-based learning experience to help you discover amazing ways to combine the power of Android and Raspberry PiWho This Book Is ForThe target audience for this book includes Raspberry Pi enthusiasts, hobbyists, and anyone who wants to create engaging projects with Android OS. Some knowledge of Android programming would be helpful.What You Will Learn• Install the tools required on your Pi and Android to manage and administer the Pi from Android• Share your files between different Android devices using the Pi as a server• Set up the Pi to live-stream the camera in surveillance mode and customize Android to receive this content• Turn your Pi into a media center and control it from your Android• See your Android display on a large screen using Raspberry Pi• Connect your car's dashboard to your Android device using Raspberry PiIn DetailRaspberry Pi is the credit card-sized, general purpose computer which has revolutionized portable technology. Android is an operating system that widely used in mobile phones today both on the high and low ends of the mobile phone market. However, there is little information about how to connect the two in spite of how popular both of them are.Raspberry Pi Android Projects starts with simple projects that help you access the command prompt and the desktop environment of Raspberry Pi from the comfort of your Android phone or tablet. Then, you will be introduced to more complex projects that combine the strengths of the Pi and Android in amazing ways. These projects will teach you how to manage services on the Pi from Android, share files between Android devices using the Pi as a server, administer and view the Pi's camera from Android in surveillance mode, and connect your car to the Pi and make data more accessible using Android.The introductory projects covered will be useful each time you need to access or administer your Pi for other purposes, and the more advanced projects will continue to be valuable even after you become an expert on Pi.By the end of this book, you will be able to create engaging and useful projects that will help you combine the powers of both Android and Raspberry Pi.Style and approachA quick and easy-to-follow guide that will show how you can add up the power of Pi and Android by combining them.",http://books.google.com/books/content?id=YGMtjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
857,857,How to Build an Android,['David F. Dufty'],en,['Technology & Engineering'],4.0,NOT_MATURE,Henry Holt and Company,2012-06-05,288.0,9781838988296,-1,N/A,"Master the fundamentals of Android programming and apply your skills to create scalable and reliable apps using industry best practices Key FeaturesBuild apps with Kotlin, Google’s preferred programming language for Android developmentUnlock solutions to development challenges with guidance from experienced Android professionalsImprove your apps by adding valuable features that make use of advanced functionalityBook Description Are you keen to get started building Android 11 apps, but don’t know where to start? How to Build Android Apps with Kotlin is a comprehensive guide that will help kick-start your Android development practice. This book starts with the fundamentals of app development, enabling you to utilize Android Studio and Kotlin to get started building Android projects. You'll learn how to create apps and run them on virtual devices through guided exercises. Progressing through the chapters, you'll delve into Android’s RecyclerView to make the most of lists, images, and maps, and see how to fetch data from a web service. Moving ahead, you'll get to grips with testing, learn how to keep your architecture clean, understand how to persist data, and gain basic knowledge of the dependency injection pattern. Finally, you'll see how to publish your apps on the Google Play store. You'll work on realistic projects that are split up into bitesize exercises and activities, allowing you to challenge yourself in an enjoyable and attainable way. You'll build apps to create quizzes, read news articles, check weather reports, store recipes, retrieve movie information, and remind you where you parked your car. By the end of this book, you'll have the skills and confidence to build your own creative Android applications using Kotlin. What you will learnCreate maintainable and scalable apps using KotlinUnderstand the Android development lifecycleSimplify app development with Google architecture componentsUse standard libraries for dependency injection and data parsingApply the repository pattern to retrieve data from outside sourcesPublish your app on the Google Play storeWho this book is for If you want to build your own Android applications using Kotlin but are unsure of how to begin, then this book is for you. To easily grasp the concepts in this book, it is recommended that you already have a basic understanding of Kotlin, or experience in a similar programming language and a willingness to brush up on Kotlin before you start.",http://books.google.com/books/content?id=drYgEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
858,858,Unlocking Android,"['W. Frank Ableson', 'Charlie E. Collins', 'Robi Sen']",en,['Computers'],,NOT_MATURE,Manning Publications,2009,392.0,UOM:39076002808371,-1,N/A,Provides information on using Android to build mobile applications.,http://books.google.com/books/content?id=dwApAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
859,859,Stranger in a Strange Land,['Robert A. Heinlein'],en,['Fiction'],4.0,NOT_MATURE,Penguin,1987-05-15,448.0,UOM:39015008817374,-1,N/A,"Valentine Michael Smith, born and raised on Mars, arrives on Earth stunning Western culture with his superhuman abilities",http://books.google.com/books/content?id=HutaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
860,860,Red-haired android,['Jeremy Reed'],en,['Poetry'],,NOT_MATURE,,1992-10-21,280.0,UOM:39015020729128,-1,N/A,N/A,http://books.google.com/books/content?id=UiZbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
861,861,Enterprise 2.0,['Jessica Keyes'],en,['Business & Economics'],,NOT_MATURE,CRC Press,2016-04-19,425.0,9781422125878,-1,N/A,"Harness New Collaborative Technologies for Competitive Gain Most organizations realize that to succeed in today's turbulent world, they need to perform as an integrated whole to tap into innovations and good ideas. Yet many still find it difficult to capture the collective intelligence of their employees and customers. Companies don't know what they know--but they need to learn soon. Thanks to a new class of collaborative technologies, organizations can now leverage information in valuable new ways, including: capturing accumulated knowledge; connecting employees who need information with the experts who have it; and enabling the best ideas to emerge organically. These technologies--labeled ""Web 2.0""--first appeared on the Internet, where they powered successful social communities and collaborative platforms like Facebook and Wikipedia. Web 2.0 tools, practices, and philosophies are now being deployed by a wide range of organizations, making them more agile, productive, and innovative. This is the phenomenon of Enterprise 2.0. In this compelling book, Andrew McAfee--a veteran researcher and writer on the business impact of technology, and the originator of the phrase ""Enterprise 2.0""describes the power of Enterprise 2.0 and shows readers how to harness it. McAfee weaves together case studies, discussions of technological change, and multidisciplinary research to: - Show how early adopters like Google, the BBC, and the CIA have profited from Enterprise 2.0 - Specify the concrete business benefits that arise when Web 2.0 technologies are properly deployed - Reveal where the real risks and roadblocks are with Enterprise 2.0, and why most concerns are unfounded - Guide companies through an Enterprise 2.0 deployment Enterprise 2.0 is written not for technology experts, but for pragmatic decision makers in any kind of organization. Dispensing with hype, it takes a practical look at the competitive challenges facing so many organizations today and explores how they can be met and conquered with the right combination of novel technologies and enlightened leadership.",http://books.google.com/books/content?id=Gqz3UF5FbI0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
862,862,Almost Human,['William F. Nolan'],en,['Androids'],,NOT_MATURE,,1965,227.0,0226777561,-1,N/A,"""In the same way that Jane Goodall's pioneering study of chimpanzees revealed their likeness to humans, Strum's work shows how, contrary to the popular image and the scientific evidence of the time, the more distantly related baboons are just as socially savvy.",http://books.google.com/books/content?id=WSHMfllj6X0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
863,863,Flowers for Algernon,['Daniel Keyes'],en,['Fiction'],4.0,NOT_MATURE,Houghton Mifflin Harcourt,2005-04-11,311.0,9780575088498,-1,N/A,"The classic novel about a daring experiment in human intelligence 'A masterpiece of poignant brilliance . . . heartbreaking, and utterly, completely brilliant' Guardian 'A timeless tearjerker' Independent Charlie Gordon, IQ 68, is a floor sweeper and the gentle butt of everyone's jokes - until an experiment in the enhancement of human intelligence turns him into a genius. But then Algernon, the mouse whose triumphal experimental transformation preceded his, fades and dies, and Charlie has to face the possibility that his salvation was only temporary. Readers can't stop reading Flowers For Algernon: 'I am finding it hard to put into words the vast range of emotions I experienced while reading this tale of hope, perseverance, truth and humanity . . . I'm a huge fan of science fiction that doesn't seem too far away; something that I could imagine being just around the corner - and that's how I felt about Flowers for Algernon' Goodreads reviewer, ⭐ ⭐ ⭐ ⭐ ⭐ 'You're watching Charlie, the main character, go through an experimental procedure that increases his IQ. The whole book, written in diary entries, let us see how it affects his life and how he struggles through it. I rarely cry while reading a book but I couldn't help myself here. It's a classic for a reason. Read it. You won't be able to put it down' Goodreads reviewer, ⭐ ⭐ ⭐ ⭐ ⭐ 'Heartbreaking and beautiful. Required reading, as far as I am concerned' Wil Wheaton 'This book is extraordinary, one of my favorites. It is a fast read but is is very powerful and heartbreaking. I read it in the plane and I felt a little embarrassed when I started to weep at the end of the book' Goodreads reviewer, ⭐ ⭐ ⭐ ⭐ ⭐ 'One of those stories I wish I would have read years earlier. It's simply marvellous. It's about the nature of intelligence and how intelligence can be divisive. It's a very emotional book' Goodreads reviewer, ⭐ ⭐ ⭐ ⭐ ⭐",http://books.google.com/books/content?id=8Pr_kLFxciYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
864,864,iPhone: The Missing Manual,['David Pogue'],en,['Computers'],4.5,NOT_MATURE,"""O'Reilly Media, Inc.""",2008-08-05,376.0,1492075140,-1,N/A,"IOS 11 for the iPhone includes a host of exciting new features, including a revamped Control Center and all-new powers for some of your favorite apps--Siri, AirPlay 2, Maps, Photos, and Maps. You can even send payment via iMessages and type with one hand! And the best way to learn all of these features is with iPhone: The Missing Manual--a funny, gorgeously illustrated guide to the tips, shortcuts, and workarounds that will turn you, too, into an iPhone master. This easy-to-use book will help you accomplish everything from web browsing to watching videos so you can get the most out of your iPhone. Written by Missing Manual series creator and former New York Times columnist David Pogue, this updated guide shows you everything you need to know about the new features and user interface of iOS 11 for the iPhone.",http://books.google.com/books/content?id=fAOqyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
865,865,Beginning iPhone Development,"['Jack Nutting', 'Fredrik Olsson', 'David Mark', 'Jeff LaMarche', 'Kim Topley']",en,['Computers'],,NOT_MATURE,Apress,2014-11-17,771.0,9781430230250,-1,N/A,"Beginning iPhone 4 Development is here! The authors of the bestselling Beginning iPhone 3 Development are back, with the same excellent material completely updated for iOS 4 and written from the ground up using the latest version of Apple's Xcode 3. All source code has been updated to use the latest Xcode templates and current APIs, and all-new screenshots show Xcode 3 in action. Beginning iPhone 4 Development is a complete course in iOS 4 apps development. You’ll master techniques that work on iPhone, iPad, and iPod touch. We start with the basics, showing you how to download and install the tools you'll need, and how to create your first simple application. Next you’ll learn to integrate all the interface elements iOS users have come to know and love, such as buttons, switches, pickers, toolbars, and sliders. You’ll master a variety of design patterns, from the simplest single view to complex hierarchical drill-downs. The confusing art of table building will be demystified, and you’ll learn techniques to save and retrieve your data using SQLite, iPhone’s built-in database management system and Core Data, the standard for persistence that Apple brought to iOS with the release of SDK 3. And there’s much more! You’ll learn to draw using Quartz 2D and OpenGL ES, add multitouch gestural support (pinches and swipes) to your applications, and work with the camera, photo library, accelerometer, and built-in GPS. You’ll discover the fine points of application preferences and learn how to localize your apps for multiple languages. You'll also learn how to use the new concurrency APIs included in iOS 4, and make robust multithreaded applications using Grand Central Dispatch. The iPhone 4 update to the best-selling and most recommended book for Cocoa touch developers Written in an accessible, easy-to-follow style Full of useful tips and techniques to help you become an iOS pro NOTE: For iPhone 4S or iOS 5 apps development, please instead check out the next edition of this book, Beginning iOS 5 Development - now available.",http://books.google.com/books/content?id=CiHhrTTt1iwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
866,866,Beginning iPhone Development with Swift,"['Kim Topley', 'Fredrik Olsson', 'Jack Nutting', 'David Mark', 'Jeff LaMarche']",en,['Computers'],,NOT_MATURE,Apress,2014-11-22,828.0,9781484248652,-1,N/A,"Learn how to integrate all the interface elements iOS users have come to know and love, such as buttons, switches, pickers, toolbars, and sliders. In this edition of the best selling book, you’ll also learn about touch gestures, table views, and collection views for displaying data on a user interface. Assuming little or no working knowledge of the Swift programming language, and written in a friendly, easy-to-follow style, this book offers a comprehensive course in iPhone and iPad programming. The book starts with a gentle introduction to using Xcode and then guides you though the creation of your first simple application. You’ll start with designing basic user interfaces and then explore more sophisticated ones that involve multiple screens such as navigation controllers, tab bars, tool bars, page views, and split views that are particularly useful on the larger screens of the iPad and certain iPhone models. And there’s much more! Beginning iPhone Development with Swift 5 covers the basic information you need to get up and running quickly to turn your great ideas into working iOS apps. Once you’re ready, move on to Pro iPhone Development with Swift 5 to learn more of the really unique aspects of iOS programming and the Swift language. What You Will Learn Discover what data persistence is, and why it’s importantBuild cool, crisp user interfacesDisplay data in Table ViewsWork with all the most commonly used iOS Frameworks Who This Book is For Aspiring iOS app developers new to the Apple Swift programming language and/or the iOS SDK.",http://books.google.com/books/content?id=bhObDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
867,867,Beginning iPhone Development with Swift 3,"['Molly Maskrey', 'Kim Topley', 'David Mark', 'Fredrik Olsson', 'JEFF LAMARCHE']",en,['Computers'],,NOT_MATURE,Apress,2016-11-17,774.0,9781484222232,-1,N/A,"Create your very own apps for the latest iOS devices. You'll start with the basics, and then work your way through the process of downloading and installing Xcode and the iOS 10 SDK, and then guides you though the creation of your first simple application. Assuming little or no working knowledge of the Swift programming language, and written in a friendly, easy-to-follow style, Beginning iPhone Development with Swift 3 offers a comprehensive course in iPhone and iPad programming. In this third edition of the best-selling book, you’ll learn how to integrate all the interface elements iOS users have come to know and love, such as buttons, switches, pickers, toolbars, and sliders. Every single sample app in the book has been rebuilt from scratch using the latest Xcode and the latest iOS 10-specific project templates, and designed to take advantage of the latest Xcode features. Discover brand-new technologies, as well as significant updates to existing tools. You’ll master a variety of design patterns, from the simplest single view to complex hierarchical drill-downs. The art of table building will be demystified, and you’ll learn how to save your data using the iOS file system. You’ll also learn how to save and retrieve your data using a variety of persistence techniques, including Core Data and SQLite. And there’s much more! What You Will Learn Develop your own bestselling iPhone and iPad apps Utilize Swift playgrounds Display data in Table Views Draw to the screen using Core Graphics Use iOS sensor capabilities to map your world Get your app to work with iCloud and more Who This Book is For Anyone who wants to start developing for iPhone and iPad.",http://books.google.com/books/content?id=q86GDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
868,868,Beginning iPhone Development with Swift 4,['Molly K. Maskrey'],en,['Computers'],,NOT_MATURE,Apress,2017-10-24,552.0,9781484230725,-1,N/A,"Learn how to integrate all the interface elements iOS users have come to know and love, such as buttons, switches, pickers, toolbars, and sliders. In this edition of the best selling book, you’ll master a variety of design patterns, from the simplest single view to complex hierarchical drill-downs. Assuming little or no working knowledge of the Swift programming language, and written in a friendly, easy-to-follow style, this book offers a comprehensive course in iPhone and iPad programming. The book starts with the basics, walking through the process of downloading and installing Xcode and the iOS 11 SDK, and then guides you though the creation of your first simple application. The art of table building will be demystified, and you’ll learn how to save your data using the iOS file system. You'll see how to to create, load and work with playgrounds as you develop an understanding of the Swift language. You’ll also learn how to save and retrieve your data using a variety of persistence techniques, including Core Data and SQLite. And there’s much more! Beginning iPhone Development with Swift 4 covers the basic information you need to get up and running quickly with your iOS apps. Once you’re ready, move on to Professional iPhone Development with Swift 4 to learn more of the really unique aspects of the SDK and Swift language. What You Will Learn Discover what data persistence is, and why it’s important Build cool, crisp user interfaces Display data in Table Views Work with all the most commonly used iOS Frameworks Who This Book is For Aspiring iOS app developers new to the Apple Swift programming language and/or the iOS SDK.",http://books.google.com/books/content?id=mHQ7DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
869,869,Beginning iPhone 4 Development,"['David Mark', 'Jeff LaMarche', 'Jack Nutting']",en,['Computers'],,NOT_MATURE,Apress,2011-08-05,676.0,143023024X,-1,N/A,"Beginning iPhone 4 Development is here! The authors of the bestselling Beginning iPhone 3 Development are back, with the same excellent material completely updated for iOS 4 and written from the ground up using the latest version of Apple's Xcode 3. All source code has been updated to use the latest Xcode templates and current APIs, and all-new screenshots show Xcode 3 in action. Beginning iPhone 4 Development is a complete course in iOS 4 apps development. You’ll master techniques that work on iPhone, iPad, and iPod touch. We start with the basics, showing you how to download and install the tools you'll need, and how to create your first simple application. Next you’ll learn to integrate all the interface elements iOS users have come to know and love, such as buttons, switches, pickers, toolbars, and sliders. You’ll master a variety of design patterns, from the simplest single view to complex hierarchical drill-downs. The confusing art of table building will be demystified, and you’ll learn techniques to save and retrieve your data using SQLite, iPhone’s built-in database management system and Core Data, the standard for persistence that Apple brought to iOS with the release of SDK 3. And there’s much more! You’ll learn to draw using Quartz 2D and OpenGL ES, add multitouch gestural support (pinches and swipes) to your applications, and work with the camera, photo library, accelerometer, and built-in GPS. You’ll discover the fine points of application preferences and learn how to localize your apps for multiple languages. You'll also learn how to use the new concurrency APIs included in iOS 4, and make robust multithreaded applications using Grand Central Dispatch. The iPhone 4 update to the best-selling and most recommended book for Cocoa touch developers Written in an accessible, easy-to-follow style Full of useful tips and techniques to help you become an iOS pro NOTE: For iPhone 4S or iOS 5 apps development, please instead check out the next edition of this book, Beginning iOS 5 Development - now available.",http://books.google.com/books/content?id=UmstzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
870,870,iPhone Advanced Projects,"['David Mark', 'Dylan Bruzenak', 'Joachim Bondo', 'Owen Goss', 'Peter Honeder', 'Ray Kiddy', 'Steve Finkelstein', 'Tom Harrington', 'Jonathan Saggau', 'Noel Llopis', 'Ben Smith', 'Joe Pezzillo', 'Florian Pflug', 'Roderick Smith']",en,['Computers'],,NOT_MATURE,Apress,2010-04-30,392.0,1430224037,-1,N/A,"As the fourth book in our series of iPhone Projects based on the work and experiences of iPhone, this volume takes on the more advanced aspects of iPhone development. The first generation of iPhone applications has hit the App Store, and now it's time to optimize performance, streamline the user interface, and make every successful iPhone app just that much more sophisticated. Paired with Apress's bestselling Beginning iPhone Development: Exploring the iPhone SDK, you'll have everything you need to create the next great iPhone app that everyone is talking about. Optimize performance. Streamline your user interface. Do things with your iPhone app that other developers haven't attempted. Along with series editor Dave Mark, your guides for this exploration of the next level of iPhone development, include: Ben “Panda” Smith, discussing particle systems using OpenGL ES Joachim Bondo, demonstrating his implementation of correspondence gaming in the most recent version of his chess application, Deep Green. Tom Harrington implementing streaming audio with Core Audio, one of many iPhone OS 3 APIs. Owen Goss debugging those pesky errors in your iPhone code with an eye toward achieving professional-strength results. Dylan Bruzenak building a data-driven application with SQLite. Ray Kiddy illustrating the full application development life cycle with Core Data. Steve Finkelstein marrying an offline e-mail client to Core Data. Peter Honeder and Florian Pflug tackling the challenges of networked applications in WiFi environments. Jonathan Saggau improving interface responsiveness with some of his personal tips and tricks, including “blocks” and other esoteric techniques. Joe Pezzillo pushing the frontiers of APNS, the new in iPhone OS 3 Apple Push Notification Service that makes the cloud the limit for iPhone apps. Noel Llopis taking mere programmers into a really advanced developmental adventure into the world of environment mapping with OpenGL ES.",http://books.google.com/books/content?id=c5vTwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
871,871,IPhone Fully Loaded,['Andy Ihnatko'],en,['Computers'],,NOT_MATURE,John Wiley & Sons,2008-12-03,272.0,9781118080771,-1,N/A,"Get more out of-and onto-your iPhone than you ever thought possible The new, even more powerful iPhone enables you to carry almost everything you need right in your pocket. iPhone Fully Loaded, 3rd Edition shows you things about your iPhone that you never imagined. Written by Mac superstar and Chicago Sun Times technology columnist Andy Ihnatko, this irreverent and fun guide shows you how to put everything on your iPhone from old LPs, radio/TV shows, and movies to spreadsheets, presentations, and PC rescue files. It also covers all the latest applications as well as the basics like e-mail, music, and of course, making phone calls. Packed with the most tips and tricks found in any iPhone guide Shows how to upload Web pages, download TV shows, load Word, Excel, and Powerpoint documents on your iPhone, and back up files Covers using the new built-in video features, the search tool, the App Store, and all the newest applications Written in Andy Ihnatko's entertaining style and loaded with the unique ideas for which he is famous Applies to both Mac and Windows users Also covers the iPod touch iPhone Fully Loaded, 3rd Edition lets you take maximum advantage of every feature of your new iPhone.",http://books.google.com/books/content?id=CDmcNP0YRKQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
